artist,album,album_art,scrobb_num
Ex-Vöid,Bigger Than Before,https://lastfm.freetls.fastly.net/i/u/300x300/1667d6de25bedd0f12390c468b8643e5.jpg,3
Explosions in the Sky,Big Bend (An Original Soundtrack for Public Television),https://lastfm.freetls.fastly.net/i/u/300x300/b006a58337101fdbde1dcc929778c2d1.jpg,1
Explosions in the Sky,Prince Avalanche (An Original Motion Picture Soundtrack),https://lastfm.freetls.fastly.net/i/u/300x300/563607cda34c3d229dd30d735d87d31e.jpg,1
Eyedress,Jealous,https://lastfm.freetls.fastly.net/i/u/300x300/53c15403c329a7a4877cb994f5c424c2.jpg,2
Ezra Collective,"Dance, No One's Watching",https://lastfm.freetls.fastly.net/i/u/300x300/ef92d0feb3b89c8474f1074e9cebcdfd.png,1
Ezra Glatt,Anymore,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Ezra Glatt,Pathways,https://lastfm.freetls.fastly.net/i/u/300x300/7599c6be7f57150f1055137b278df792.jpg,2
Ezra Glatt,Stardust,https://lastfm.freetls.fastly.net/i/u/300x300/e32dab13e92c6902d03b3ccdbd3b41af.jpg,1
FINNEAS,Cleats,https://lastfm.freetls.fastly.net/i/u/300x300/b5eee66c3c5904e379a622fb00e389b7.png,1
FINNEAS,For Cryin' Out Loud!,https://lastfm.freetls.fastly.net/i/u/300x300/cdac22bb839e99120e9c8cf295c202b3.jpg,2
Fabolous,Ghetto Fabolous,https://lastfm.freetls.fastly.net/i/u/300x300/8b512d5a65cd74eb9cb549f8b62bba24.jpg,1
Fabolous,There Is No Competition 2: The Grieving Music Mixtape,https://lastfm.freetls.fastly.net/i/u/300x300/8bce3557d9b840e4b17bef34b9b0076f.jpg,1
Fake Fruit,Mucho Mistrust,https://lastfm.freetls.fastly.net/i/u/300x300/5fac2f6f554974588eb0c4983bfe661c.jpg,1
Family of the Year,Loma Vista,https://lastfm.freetls.fastly.net/i/u/300x300/7e1cc48eba046b54e34c63d20967c551.png,2
Famous,Party Album,https://lastfm.freetls.fastly.net/i/u/300x300/ee8abd50291cbc272458220e1a8474fa.jpg,1
Far,Water & Solutions,https://lastfm.freetls.fastly.net/i/u/300x300/2f0a336a70ba4285c285c33f4c43de78.png,1
Far & Beyond,The Collection,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Far Caspian,Ways To Get Out (Deluxe),https://lastfm.freetls.fastly.net/i/u/300x300/11c48dd8be4ec2f402dc2f2cd479922e.jpg,1
Fat White Family,Work,https://lastfm.freetls.fastly.net/i/u/300x300/09b122cb54db41043006a8657c4d1574.jpg,1
Father John Misty,Fear Fun,https://lastfm.freetls.fastly.net/i/u/300x300/24960601f04b4317b4d2c5432e77e1c9.jpg,5
Father John Misty,I Guess Time Just Makes Fools of Us All,https://lastfm.freetls.fastly.net/i/u/300x300/7eb9a64facdd059cd142f99c285fcf0e.jpg,2
Father John Misty,Mahashmashana,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,16
Father John Misty,Real Love Baby,https://lastfm.freetls.fastly.net/i/u/300x300/125fd741b6d90e078faaf26c9c537d10.jpg,1
Fats Domino,Fats Domino Swings,https://lastfm.freetls.fastly.net/i/u/300x300/863bf60110fa39c798636d950611b7d4.jpg,1
Faux Real,Faux Ever,https://lastfm.freetls.fastly.net/i/u/300x300/024bb7083ec49ddad8b6ba8822bea210.png,5
Favored Nations,The Great Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/c6a0b940fe4d7ec911c1e006dbd984d3.jpg,1
Fax Gang,Scattersun,https://lastfm.freetls.fastly.net/i/u/300x300/15ab649c1e7651adc33849b667d3d8ec.jpg,2
Faye Webster,Feeling Good Today,https://lastfm.freetls.fastly.net/i/u/300x300/b7ad5f3b6ee463a57b0f3c29e992c17e.jpg,1
Faye Webster,Underdressed at the Symphony,https://lastfm.freetls.fastly.net/i/u/300x300/89473c46eb240a97039f340b6ae61067.jpg,8
Fazerdaze,Soft Power,https://lastfm.freetls.fastly.net/i/u/300x300/d7175eeb0def9931fba506b75ce464c0.jpg,1
Feeder,Seven Days in the Sun,https://lastfm.freetls.fastly.net/i/u/300x300/a0bda597b02441208f9742f1bd030891.jpg,1
Feist,Let It Die,https://lastfm.freetls.fastly.net/i/u/300x300/8c4a76cf67ab45c7985cfd91f69a3d8b.png,1
Feist,Multitudes,https://lastfm.freetls.fastly.net/i/u/300x300/ee91fe3daa9dd0fcf5b725f1d2623577.jpg,4
Fela Kuti,Zombie,https://lastfm.freetls.fastly.net/i/u/300x300/d2fc3ea8e22548c1b9f259aad7ee86fb.jpg,1
Fenne Lily,BREECH (acoustic),https://lastfm.freetls.fastly.net/i/u/300x300/2359f49dfcf7760a79c49c878c4092cf.jpg,1
Fenne Lily,Big Picture,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,8
Fenne Lily,Big Picture,https://lastfm.freetls.fastly.net/i/u/300x300/33304bf6ce14c0c1a14124d0c540dcb8.jpg,26
Fenne Lily,Breach,https://lastfm.freetls.fastly.net/i/u/300x300/9cf83308edbe95ea0b4b889d3ad16683.jpg,24
Fenne Lily,On Hold,https://lastfm.freetls.fastly.net/i/u/300x300/034d0d262e2a2148dbc8e93d8bfff461.jpg,4
Fergie,The Dutchess,https://lastfm.freetls.fastly.net/i/u/300x300/7b0135e253c342c3d75aee5c2de40d7a.jpg,1
Ferlin Husky,Vintage Collections,https://lastfm.freetls.fastly.net/i/u/300x300/6b8d6395e4b64bf8ade13e7225879511.jpg,2
Ferry Townes,Side Effects of Happiness,https://lastfm.freetls.fastly.net/i/u/300x300/bb82355766d402a47788435b5e88a2dd.jpg,2
Field Medic,Grow Your Hair Long If You’re Wanting To See Something That You Can Change,https://lastfm.freetls.fastly.net/i/u/300x300/4e42463bad9a129da92b8fc0f842d3d1.jpg,1
Field Medic,"me, my gibberish, & the moon",https://lastfm.freetls.fastly.net/i/u/300x300/de6ea4121b1dec6bfe0db4c73c74707d.jpg,1
Field Music,Limits of Language,https://lastfm.freetls.fastly.net/i/u/300x300/9a6f48ae5d79ec4ae4ea202a3be495a4.jpg,1
Field Report,Marigolden,https://lastfm.freetls.fastly.net/i/u/300x300/e42fcc58b7974a0dca2e95b1a209d51a.jpg,1
Fight Cloud,Ritual Disaster,https://lastfm.freetls.fastly.net/i/u/300x300/2add6513f9ec4bce7305b4365f96835d.jpg,1
Fight Dice,Total Party Kill,https://lastfm.freetls.fastly.net/i/u/300x300/accbd53e15385e11bbc960433e8383c3.jpg,1
Fightmilk,Contender,https://lastfm.freetls.fastly.net/i/u/300x300/8b5f77b1867ad029fe137cc0755486de.jpg,42
Fightmilk,Four Star Hotel,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Fightmilk,No Souvenirs,https://lastfm.freetls.fastly.net/i/u/300x300/c2a115f0c7912077a196e01697b65856.jpg,47
Fightmilk,Not With That Attitude,https://lastfm.freetls.fastly.net/i/u/300x300/bc566c58c21aa6adaa762315d828f2fa.jpg,6
Fightmilk,That Thing You Did,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,3
Fightmilk,Yearning and Pining,https://lastfm.freetls.fastly.net/i/u/300x300/d0d96fabfa2f46fb18c751bc72a0fafd.jpg,3
Fiji Blue,It Takes Two,https://lastfm.freetls.fastly.net/i/u/300x300/6bca384b4434f2a1f2041a9d340c6c6e.jpg,3
Finom,Not God,https://lastfm.freetls.fastly.net/i/u/300x300/f8cdfaf014749a1c190e22289f762571.png,2
First: 1974–1975,Daisy Jones & The Six,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Fishmans,空中キャンプ,https://lastfm.freetls.fastly.net/i/u/300x300/534891a8e26aa44f17936987a82f597b.jpg,2
Flamingos in the Tree,Turn out the Light,https://lastfm.freetls.fastly.net/i/u/300x300/b93a23f8fb03d0b749e566a9446d4808.jpg,4
Flea,Helen Burns,https://lastfm.freetls.fastly.net/i/u/300x300/494ea57b840040eeaee3d492798b9798.jpg,1
Fleet Foxes,Crack-Up,https://lastfm.freetls.fastly.net/i/u/300x300/6b46a8d1ea1a835ab5cebb41e032677e.jpg,5
Fleet Foxes,Fleet Foxes,https://lastfm.freetls.fastly.net/i/u/300x300/e653fc9c0d474be1b6d007a6588b02c9.png,2
Fleet Foxes,Helplessness Blues,https://lastfm.freetls.fastly.net/i/u/300x300/ff20a3537d91409ca96dc8927d4f879f.png,1
Flight Facilities,Lights Up (Myd Remix),https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Flight Facilities,Lights Up (feat. Channel Tres) [Myd Remix],https://lastfm.freetls.fastly.net/i/u/300x300/def74cf3750d9d0da15f54ce78f2225e.jpg,1
Flitz&Suppe,South of the Circle – OST Remixes by Chillhop Music,https://lastfm.freetls.fastly.net/i/u/300x300/98ea70b0781ad3f13ae102433b805cc7.jpg,1
Floopy,cappuccino,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Florist,Emily Alone,https://lastfm.freetls.fastly.net/i/u/300x300/801fa5d44b6d0929a222cbdcbc16bf68.png,12
Florist,Florist,https://lastfm.freetls.fastly.net/i/u/300x300/abebd2a7c1cfa113700105c385712694.jpg,1
Florist,Holdly,https://lastfm.freetls.fastly.net/i/u/300x300/ecfb487accdceb0d9df2744d375a19b9.jpg,12
Florist,I Saw The TV Glow (Original Soundtrack),https://lastfm.freetls.fastly.net/i/u/300x300/3a0aa5d894b9709e0d85b0c2c7895d51.png,1
Florist,If Blue Could Be Happiness,https://lastfm.freetls.fastly.net/i/u/300x300/d8f4b36ecc71d9d16fed6c8362e2e41a.jpg,5
Florist,Riding Around In The Dark,https://lastfm.freetls.fastly.net/i/u/300x300/5e5e29ef5d5712a6cbccfbae1379f19a.jpg,1
Florist,The Birds Outside Sang,https://lastfm.freetls.fastly.net/i/u/300x300/e7a08d7b6e863d9606000a580109e2d1.png,8
Florist,This Was A Gift,https://lastfm.freetls.fastly.net/i/u/300x300/1b41d153ec863b87d76c7cc4633416b9.jpg,1
Florry,The Holey Bible,https://lastfm.freetls.fastly.net/i/u/300x300/8be5167ff00150e0488b18f693d73cdd.jpg,5
Flowerbomb,Take Me Out,https://lastfm.freetls.fastly.net/i/u/300x300/f06c68a66b50147e8ed042b6984f3242.jpg,1
Flyana Boss,Miss Me - Single,https://lastfm.freetls.fastly.net/i/u/300x300/7d866d0e49866dbdf354cc995754a4d3.jpg,1
Flyana Boss,UFHO - Single,https://lastfm.freetls.fastly.net/i/u/300x300/64c88ac6edde0142bb14be12530317e5.jpg,1
Flyte,Flyte,https://lastfm.freetls.fastly.net/i/u/300x300/bda91b09cc49d3fda62675064e6fd444.png,3
Foals,Life Is Yours,https://lastfm.freetls.fastly.net/i/u/300x300/8ecd580ad50fe9649ace23fc73b62e60.jpg,1
Fog Lake,Inference 3,https://lastfm.freetls.fastly.net/i/u/300x300/d5b106892ca754bea4193353001d24eb.jpg,2
Fog Lake,Oh My God,https://lastfm.freetls.fastly.net/i/u/300x300/66aa0ece9d52afdbbdcce5a69806df8f.jpg,2
Fog Lake,almost fantasy,https://lastfm.freetls.fastly.net/i/u/300x300/75f21e82af9941a78c97a1a90ea4a9c2.jpg,1
Fontaines D.C.,Dogrel,https://lastfm.freetls.fastly.net/i/u/300x300/a6e4705a174dcf7b423e82ed06038263.jpg,1
Fontaines D.C.,Favourite,https://lastfm.freetls.fastly.net/i/u/300x300/b3062350c96042b29ae37e70271103f1.jpg,1
Fontaines D.C.,Here's the Thing,https://lastfm.freetls.fastly.net/i/u/300x300/2c70846568ed9ffdc92e3f3f77388bf9.jpg,1
Fontaines D.C.,Romance,https://lastfm.freetls.fastly.net/i/u/300x300/4f4ae1fdc6b81d93c41c0054d596ccf0.png,18
Fontaines D.C.,Skinty Fia,https://lastfm.freetls.fastly.net/i/u/300x300/c1088d391eb750551dc6bd1e8238ffcd.jpg,26
Fontaines D.C.,Starburster,https://lastfm.freetls.fastly.net/i/u/300x300/bb5b2a615f93ddbd2fa59ebb81890057.jpg,2
Foo Fighters,The Colour and the Shape,https://lastfm.freetls.fastly.net/i/u/300x300/c2ecd547171fc923b5b32718a8e8780a.jpg,3
Footballhead,Kitchen Fly,https://lastfm.freetls.fastly.net/i/u/300x300/89f6206b9af9fbdd67a2eb40250acc32.jpg,1
Forest Sun,Hey Magnolia,https://lastfm.freetls.fastly.net/i/u/300x300/48383d6dbb566a8a62e76fe89db1b191.jpg,1
Forest Sun,No Finish Line,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Forever Losing Sleep,Ritualistic,https://lastfm.freetls.fastly.net/i/u/300x300/dbe3c59397bcb22748e9e43f4bbe5cda.png,1
Former Days,Know My Name,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Forrest Frank,Nostalgia Pack,https://lastfm.freetls.fastly.net/i/u/300x300/6da344af0b7071fddb7a2ddbc1fb1ec4.jpg,1
Forrest Frank,UP!,https://lastfm.freetls.fastly.net/i/u/300x300/6fa07a7222217b40357c8d90fb277b26.jpg,4
Foster the People,Paradise State of Mind,https://lastfm.freetls.fastly.net/i/u/300x300/98aaaa9f5114fd653e399ef6f4d23991.png,10
Fountains of Wayne,Fountains of Wayne,https://lastfm.freetls.fastly.net/i/u/300x300/65c77be325b04c2eb2fec9674a7fa62a.jpg,1
Four Tet,Three,https://lastfm.freetls.fastly.net/i/u/300x300/cd15b163c6b66b10a62ffbdbc29736ae.jpg,2
Four Tops,Four Tops Second Album,https://lastfm.freetls.fastly.net/i/u/300x300/9c53e034ce67462083b3cfe289968b92.jpg,2
Fousheé,still around,https://lastfm.freetls.fastly.net/i/u/300x300/1f9d4ce46f21bb239ee4f07eb5fad191.jpg,2
Frances Quinlan,I Saw The TV Glow (Original Soundtrack),https://lastfm.freetls.fastly.net/i/u/300x300/3a0aa5d894b9709e0d85b0c2c7895d51.png,2
Francis Flo,Another Day,https://lastfm.freetls.fastly.net/i/u/300x300/8f5b799ab8ad11bdaf7a00b4ef3ca340.jpg,1
Francis of Delirium,Blue Tuesday,https://lastfm.freetls.fastly.net/i/u/300x300/f866d669c6bfa695ab9b640f1489361a.jpg,1
Francis of Delirium,Lighthouse,https://lastfm.freetls.fastly.net/i/u/300x300/8d9467449b92140b478b3bc4451dc781.jpg,2
Frank Ocean,Biking,https://lastfm.freetls.fastly.net/i/u/300x300/d5ee1155f59b7a11509d3cccba0a7e60.jpg,1
Frank Ocean,Blonde,https://lastfm.freetls.fastly.net/i/u/300x300/d204f358ae4063561370b9dc7c0cb8ca.jpg,6
Frank Ocean,channel ORANGE,https://lastfm.freetls.fastly.net/i/u/300x300/c0097390e321f20873a2d0e22d32d84e.png,1
Frank Sinatra,"Days Of Wine And Roses, Moon River And Other Academy Award Winners",https://lastfm.freetls.fastly.net/i/u/300x300/46b255992605b40acf67de680b92c0cb.jpg,1
Frank Sinatra,My Way (Expanded Edition),https://lastfm.freetls.fastly.net/i/u/300x300/76003397574ee0cf1fb933cbbebc31e7.jpg,1
Frank Sinatra,Nothing But The Best (2008 Remastered),https://lastfm.freetls.fastly.net/i/u/300x300/e724a5671b29ab311348cddfd51b64d8.jpg,15
Frank Sinatra,Nothing but the Best,https://lastfm.freetls.fastly.net/i/u/300x300/65e22f08a73e4f80baaef935b320dd03.jpg,3
Frank Sinatra,Sinatra/Basie: The Complete Reprise Studio Recordings,https://lastfm.freetls.fastly.net/i/u/300x300/131dec2c4adbb241bf577e638b0aa913.jpg,1
Frank Sinatra,That's Life,https://lastfm.freetls.fastly.net/i/u/300x300/7033fbf876fbe19d487ea57418d8ae31.png,2
Frankie Cosmos,Inner World Peace,https://lastfm.freetls.fastly.net/i/u/300x300/dcb6c1d90d697f2808414119df0f5be0.jpg,12
Frankie Cosmos,Like Someone I Know: A Celebration of Margo Guryan,https://lastfm.freetls.fastly.net/i/u/300x300/77cee9c6b0b8d5b9db3d2dbbc063c42b.png,1
Frankie Cosmos,The Eleventh Hour: Songs for Climate Justice,https://lastfm.freetls.fastly.net/i/u/300x300/3efd5a03cefab78b0e283f54490602a7.jpg,2
Frankie Cosmos,Zentropy,https://lastfm.freetls.fastly.net/i/u/300x300/9bc77da0d3c44936c93abeb65863b64a.jpg,1
Franz Ferdinand,Franz Ferdinand,https://lastfm.freetls.fastly.net/i/u/300x300/b9eeb5bd8670b9df0f0a23082e504a05.jpg,4
Frat Mouse,Rat Pack,https://lastfm.freetls.fastly.net/i/u/300x300/988685bd27e18218ebbf03d1b6df8616.jpg,4
Frat Mouse,flea house,https://lastfm.freetls.fastly.net/i/u/300x300/8176cdde6305691f9eed1f13b7a1373f.jpg,12
Freak Slug,I Blow Out Big Candles,https://lastfm.freetls.fastly.net/i/u/300x300/437554cd3e07e87c80d8ba9acead7e45.jpg,1
Freckle,Taraval,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Fred Onovwerosuoke,The African Serenades,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Free Cake For Every Creature,The Bluest Star,https://lastfm.freetls.fastly.net/i/u/300x300/17e60eccc736223f19cd592f87d1a44c.jpg,2
Free Range,Loft Sessions,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Free Range,Practice,https://lastfm.freetls.fastly.net/i/u/300x300/21fc2e9fdb34b140ee58ee1cf42bbb21.jpg,4
Fresh,Raise Hell,https://lastfm.freetls.fastly.net/i/u/300x300/884c6e3bbd81ef3a49fa75c4146b7d15.jpg,1
Fresh,The Summer I Got Good At Guitar,https://lastfm.freetls.fastly.net/i/u/300x300/89731f4e9a9e0701e54921672957c9ab.jpg,2
Fresh Dom,Red Room,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Friction,Hours of Operation: Discography 1991-1994,https://lastfm.freetls.fastly.net/i/u/300x300/e88d441d643d478ba08fb76ce117f743.jpg,1
Friko,Crimson to Chrome b/w IN_OUT,https://lastfm.freetls.fastly.net/i/u/300x300/3fc8ad470b036f08d8de837b29e62d7c.png,1
Friko,Get Numb To It!,https://lastfm.freetls.fastly.net/i/u/300x300/f64fac2946d42dd48127a8b8d474d99e.jpg,8
Friko,If I Am,https://lastfm.freetls.fastly.net/i/u/300x300/dc7232186d60cec91d1a5f7aa64a8e2f.png,1
Friko,Repeat Yourself,https://lastfm.freetls.fastly.net/i/u/300x300/72ec0aa335c486f908c807f548ae73c2.jpg,1
Friko,Weird Fishes/ Arpeggi,https://lastfm.freetls.fastly.net/i/u/300x300/fde9fd6803cf9b725a56ba4485c62200.jpg,3
Friko,"Where we've been, Where we go from here",https://lastfm.freetls.fastly.net/i/u/300x300/eb475fe518a16e4ea1b8591f18e98fa8.jpg,250
From Indian Lakes,Able Bodies,https://lastfm.freetls.fastly.net/i/u/300x300/3c45a0d475bd4bf7cbdad3d223292c95.png,1
Frontier Ruckus,On the Northline,https://lastfm.freetls.fastly.net/i/u/300x300/b67541c25e03bc1c7e930b718540f7db.jpg,12
Fruit Bats,A River Running to Your Heart,https://lastfm.freetls.fastly.net/i/u/300x300/f00de36534f913655d484f4ca40a8f10.jpg,1
Fruit Bats,As I Rise,https://lastfm.freetls.fastly.net/i/u/300x300/0e0f03169f8b2838b4d78bc0a698a62f.png,2
Fugazi,13 Songs,https://lastfm.freetls.fastly.net/i/u/300x300/a2e51d47e0122d174fa17734d46e96e7.jpg,1
Fugees,The Score,https://lastfm.freetls.fastly.net/i/u/300x300/cf38f53a4db81ca6286d5ed7410fdab8.jpg,1
Fugees,The Score (Expanded Edition),https://lastfm.freetls.fastly.net/i/u/300x300/2dad0579f6e98d76be9211f8c56221b8.jpg,1
Further Seems Forever,How to Start a Fire,https://lastfm.freetls.fastly.net/i/u/300x300/7f189b540f338851e997535589a3729c.png,1
Fust,Songs of the Rail,https://lastfm.freetls.fastly.net/i/u/300x300/bcca8fe1abf8ecb504748e4d171cb91c.jpg,1
Future,Project E.T.,https://lastfm.freetls.fastly.net/i/u/300x300/1e24e7057541561ac18851902aad56fa.jpg,2
Future,WE DON'T TRUST YOU,https://lastfm.freetls.fastly.net/i/u/300x300/edba4e87b2ce983ee136723a809b0a0a.jpg,7
Future Islands,On the Water,https://lastfm.freetls.fastly.net/i/u/300x300/8cd2377c538247acc47dca0c30962ee4.jpg,1
Future Islands,People Who Aren’t There Anymore,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,24
Future Islands,Say Goodbye,https://lastfm.freetls.fastly.net/i/u/300x300/1668a572e0643904fd7674d0dd30705d.png,1
Futurebirds,Easy Company,https://lastfm.freetls.fastly.net/i/u/300x300/705d05dd81cac8f1cdecedf9e496c25b.jpg,1
Félixe,Les jours peureux,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
G Mills,Chillhop Essentials Winter 2023,https://lastfm.freetls.fastly.net/i/u/300x300/e54684713300fab6eb6423f4fdab9731.png,2
GAYLE,Modern Indie Pop Bangers,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Gabe Goodman,The Rock / Magical Thinking,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Gabi Hartmann,Gabi Hartmann,https://lastfm.freetls.fastly.net/i/u/300x300/0ce0623059516fcfef51fd420d0374bb.jpg,4
Gabriel Birnbaum,Patron Saint of Tireless Losers,https://lastfm.freetls.fastly.net/i/u/300x300/eaf99b6778656d8d514e48ca646bc528.jpg,1
Gabriels,Love and Hate in a Different Time,https://lastfm.freetls.fastly.net/i/u/300x300/2957b8d6be1114a2be86fa987ddbd8ba.jpg,2
Gabry Ponte,Thunder,https://lastfm.freetls.fastly.net/i/u/300x300/178309d4deba0d4d0fb05dd486675f59.jpg,1
Ganavya,Daughter of a Temple,https://lastfm.freetls.fastly.net/i/u/300x300/f436ffbd11beb474847f0d320a24871b.jpg,1
Gang Starr,Full Clip: A Decade Of Gang Starr,https://lastfm.freetls.fastly.net/i/u/300x300/dcba882e1444484f9442d5f7a283f604.png,1
Gang of Youths,Go Farther In Lightness,https://lastfm.freetls.fastly.net/i/u/300x300/22622c82884d363c740cef33262e841b.png,3
Garden Collective,Neon Sky,https://lastfm.freetls.fastly.net/i/u/300x300/b2790b5b67ea8f22fe6e254a09b7ee12.jpg,1
Garden Home,Garden Home,https://lastfm.freetls.fastly.net/i/u/300x300/05a9a7a33a0d4e603bc12827e989667f.jpg,1
Gardens & Villa,Jewels,https://lastfm.freetls.fastly.net/i/u/300x300/3e6fe5958ab12cd5f5f6c658ce3c56d3.jpg,1
Gel,The Shape of Punk to Come Obliterated,https://lastfm.freetls.fastly.net/i/u/300x300/020bd116e6e9e4f2d3270e83cdb1d5f8.png,1
Generation X,Kiss Me Deadly,https://lastfm.freetls.fastly.net/i/u/300x300/bd660ff6de7c4daacd928d8084010b19.jpg,1
Generationals,Con Law,https://lastfm.freetls.fastly.net/i/u/300x300/01a7fafc55314c5caab05532474882d4.png,2
Generationals,Heza,https://lastfm.freetls.fastly.net/i/u/300x300/cbb60fce37134cd887eb2ec6c24656fe.png,6
Generationals,Trust - EP,https://lastfm.freetls.fastly.net/i/u/300x300/8128d2b52e8b49be8fd960892ef42589.png,1
Genesis Owusu,STRUGGLER,https://lastfm.freetls.fastly.net/i/u/300x300/b5bf3660b232e8b4b7defafbf2365df0.jpg,1
Genesis Renji,E.D.E.N - EP,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Genevieve Stokes,Desert Eagle / Amusing,https://lastfm.freetls.fastly.net/i/u/300x300/fef73381b37c0ebef8c2e0293a730d24.jpg,1
Genevieve Stokes,With a Lightning Strike,https://lastfm.freetls.fastly.net/i/u/300x300/74a497b8976bcb146d05977e5e01fc08.jpg,1
Geographer,Alone Time,https://lastfm.freetls.fastly.net/i/u/300x300/a8bb80c19149a07917c029328032fb39.jpg,1
George Harrison,All Things Must Pass (2014 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/e5ea297ba288af2d1515f615b5a559fa.jpg,1
George Lynch,Sacred Groove,https://lastfm.freetls.fastly.net/i/u/300x300/18f7943f561ac3c622e498e0dab98428.jpg,1
George Reid,0-6M,https://lastfm.freetls.fastly.net/i/u/300x300/8f8ec0bbef53d7d11db6315ea3275092.jpg,3
Georgia Parker,Why Can't It Be Me?,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Geowulf,Nightmare,https://lastfm.freetls.fastly.net/i/u/300x300/502cf88d03d0a6b65af93f737406a16d.jpg,1
Ghost-Note,Grandma's Curtains,https://lastfm.freetls.fastly.net/i/u/300x300/976ce85c7f6c41d58a8d4d925f7c32f8.jpg,1
Gift,Wish Me Away,https://lastfm.freetls.fastly.net/i/u/300x300/1f04ecaccdce2d7a0556b8b8db34ce0c.jpg,1
Gigi Perez,Fable,https://lastfm.freetls.fastly.net/i/u/300x300/38b54229925d82165147b8d36ed52f53.png,1
Gillian Welch,Woodland,https://lastfm.freetls.fastly.net/i/u/300x300/97d99be7fc36c14073619ef8504874ac.jpg,10
Giorgos Katsaros,Giorgos Katsaros,https://lastfm.freetls.fastly.net/i/u/300x300/bf1df868aaf69fc77ffdb4a8abdd803d.jpg,5
Girl Ray,Hurt So Bad,https://lastfm.freetls.fastly.net/i/u/300x300/964ac7123ca8c1946dff129f6103d94a.jpg,2
